A,w1,relative_w1,critical_w1,amplitude,simulation_number,N
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.5846440477371374,96,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.44111369142780166,97,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.41981028074918214,98,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.23494980784533084,99,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.6205712542958794,100,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.21824516289917256,101,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.4653271117293379,102,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.3551627903610559,103,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.18911751342257443,104,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.8470464760920562,105,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.8431449181894828,106,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.4916149165071067,107,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.28282220131571156,108,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.7716341088218953,109,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.4234777343802429,110,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.20210595254830918,111,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.5916808755416478,112,128
8.88888888888889,3.274313522786898,0.0,3.274313522786898,0.34849387180017144,113,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6396459005569961,14,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5549127379429449,15,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.3213451434949742,16,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.30928136344470714,17,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.657746200192149,18,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.2849218073925708,19,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.9208444241384841,20,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.31109196883242735,21,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8213281642717907,22,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6405252786205903,23,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.3999963792163719,24,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.304915787759356,25,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5182526480811429,26,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7237807975327121,27,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8202775816152648,28,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6241058959694439,29,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7392188042411562,30,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6384951916271807,31,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4539382255575958,32,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8786647859048002,33,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.35206692401366557,34,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7733378462937871,35,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6030364611451813,36,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.9626545724536155,37,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8504123963103722,38,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.14628410624454363,39,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6150199439962228,40,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4908454204803101,41,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7218968854264326,42,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.11449908452035393,43,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.31202148957568954,44,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.32229683845377355,45,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5440391376319452,46,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.1464630354531902,47,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5164494065276203,48,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.614296322784823,49,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.166725095155508,50,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.16112701324916817,51,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.42592149971843174,52,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.48845359022635826,53,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.25406159578512677,54,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.676391183397483,55,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4344510833262761,56,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5662052499077193,57,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7766749109242409,58,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6534612697937788,59,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.3247513763702218,60,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8393880351129753,61,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7889989786986386,62,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.15754288738381003,63,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.34253672680821656,64,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.031123837564848544,65,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5167952688734322,66,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.41530065622612694,67,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.664029356312801,68,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.23714831438240208,69,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.9034668918750217,70,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.38968367153108485,71,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.15550796973505446,72,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.0326987496069795,73,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.3894641426497994,74,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.434600922233755,75,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.9076742149263325,76,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.40119300895894755,77,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.3963186647340622,78,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6954091631826428,79,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.25377787540713104,80,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4124084376309452,81,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.27458647976585876,82,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.5380574214472833,83,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5425316426838361,84,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.7709649606793292,85,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.2049935606193858,86,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6251630002589179,87,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.2592204502374873,88,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.618683762182619,89,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.064203173829134,90,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.23091636307001648,91,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.0037161264953645,92,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.37413157036192835,93,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4031264546466392,94,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5553985916967077,95,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.8362335859097738,96,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.46531184523495983,97,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6252193084960438,98,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5491102965993266,99,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.2923424400945602,100,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.127804480522475,101,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.6157724841777029,102,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.3583567126345952,103,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4011191730964081,104,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.11952327332410376,105,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.987877679683012,106,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.31208894579523766,107,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.9080446844410027,108,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.5241689222257901,109,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.49226781747411014,110,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,1.2879111352234633,111,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.2528386546818907,112,128
8.88888888888889,3.374313522786898,0.1,3.274313522786898,0.4769176130346128,113,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6616136209957849,14,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.250467969960665,15,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4530994181333975,16,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9147033239673762,17,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9783798530720011,18,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5971499623028272,19,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.44831719877279264,20,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.1459625917103942,21,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9964482423772659,22,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8276366440021647,23,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4397919952391722,24,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.18004619229817287,25,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5226424033575437,26,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5285466323745229,27,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5886180856675773,28,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.3277365709430734,29,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.2767233507130655,30,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.2829904833628124,31,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.7098846734286008,32,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5826836393259383,33,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.42698277188804323,34,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.1973738451559586,35,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.0631655956385961,36,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.41620451931816294,37,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.20123341338380787,38,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.7072299548597364,39,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.23803824234908605,40,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.2816324379366932,41,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.12792033116353,42,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8670995312007621,43,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.2561186581911442,44,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.10458355864219859,45,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6385138419688076,46,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.3157135711379124,47,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.46965052335497803,48,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.7095356152512415,49,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8290244025513691,50,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.3549792658057054,51,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.15336803950628064,52,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.15462397639492492,53,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8680734460166787,54,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.0040194944860235,55,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.1652609325459484,56,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6888622832996798,57,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.7846349767001529,58,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5790596245807099,59,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.063578739800795,60,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.1826484767569043,61,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9395469709713696,62,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4671587801354712,63,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.3347599220033743,64,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.3881446868932048,65,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.15983410718981575,66,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5313271126769529,67,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.838016142829278,68,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.747173226889488,69,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.33723726303084967,70,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4415769991859192,71,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.1173705446036037,72,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4059562963423413,73,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6191241472783733,74,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.3103160519473272,75,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6390959849572033,76,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.3287639241524176,77,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5369239186725627,78,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.015924231719347,79,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.10879666129894061,80,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.3375977027819154,81,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5562577884830956,82,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8573165855439312,83,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.2667048556017042,84,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6495309266294554,85,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.13576128884559352,86,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.2376422653279795,87,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9560087214417705,88,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8019023303034304,89,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4523980581346467,90,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.12061474140450301,91,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8203479189845633,92,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.4285425724313052,93,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.49525878639812176,94,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.2399444703713837,95,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6235934322333132,96,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5019359853777263,97,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.2553853616383603,98,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.5185394595060376,99,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6911967843112394,100,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6666212771843956,101,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6854097144654595,102,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.6146597135903981,103,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8434699697216221,104,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.8860309194731233,105,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.7969104764865176,106,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4269775344025894,107,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9236755076554676,108,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.8623329745164408,109,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.4797341310857038,110,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.9020413422315354,111,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,0.30303806870034533,112,128
8.88888888888889,3.474313522786898,0.2,3.274313522786898,1.0185801721184888,113,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4874006308712617,14,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.489877931101535,15,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2489356834911809,16,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.22624259915029465,17,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2790892113728359,18,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.7112833826949794,19,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.24694723518220021,20,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.15341023449466118,21,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.409723901393975,22,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.493207987388711,23,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.12954182595549155,24,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2528158373885036,25,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.7688620751937578,26,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.120272920734088,27,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.30375309718817933,28,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5495077461006735,29,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.7957108618667246,30,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3193258833847846,31,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.6331274998155704,32,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.01904699209040128,33,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.812117160489184,34,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.8549132171394007,35,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.6538929440059016,36,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.12041610597034312,37,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.42625096649859084,38,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5911477807952078,39,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.15655819271723226,40,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.37433648715257284,41,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.12139193588421036,42,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4107255692767935,43,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.37992506303750834,44,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4840896616353019,45,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.37178414734474907,46,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5796690845398478,47,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5258698134536965,48,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5754640718927512,49,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.1787835043909894,50,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3508793308911915,51,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.26007004177211496,52,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2567729269155798,53,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3828865187178011,54,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.42742763404630635,55,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.15584934448949128,56,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.6171717159635222,57,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.1791112688625676,58,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4015026263386629,59,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5953124617959362,60,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4508892100982812,61,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.7111553361490174,62,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.25554841628583924,63,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.17701328086106569,64,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5374772621489237,65,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.16578830890271729,66,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4632112248274837,67,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.45869673564664815,68,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3806668012469244,69,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.1471880502494741,70,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.40512287883833664,71,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.1722640965285952,72,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.9454816973185504,73,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.374842006097717,74,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.43892681812205775,75,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4939392713569032,76,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.11422628653358544,77,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.443125684977198,78,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.546625449013974,79,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3586033367473657,80,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.55375613350145,81,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.079538533475611,82,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3160951990677352,83,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.18648545524664356,84,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3112121556076463,85,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.6180568314097361,86,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2951871780156162,87,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.8518985606843901,88,128
10.0,3.034244170338159,-0.2,3.234244170338159,1.0410301223959788,89,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.15778248419359336,90,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3156404813161832,91,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.48798972830570764,92,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.37879631856616197,93,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.8211753783378971,94,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.39190689852160987,95,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5608056661840952,96,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.35598844420121306,97,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.17908016007080724,98,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3249511238439558,99,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5802391003963174,100,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.2719599590180417,101,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.38012719062757255,102,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.45772809543947746,103,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.13714269966366233,104,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.6335735337131085,105,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.497374190734762,106,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4369511838795841,107,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.4272859774375886,108,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.29430517314109506,109,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.33853383986837343,110,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.22295571864227556,111,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.5578769188373238,112,128
10.0,3.034244170338159,-0.2,3.234244170338159,0.3003220427811807,113,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.1523323637009153,14,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.15689309272800603,15,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.35622653613116917,16,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.48506806527585306,17,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.3653757985074837,18,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.27688659249368663,19,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.2767422220237853,20,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.12659704461410592,21,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5533058670951841,22,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.47525470308389234,23,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.15182577183285378,24,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.20600014791623705,25,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.30696659515402686,26,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.47964232345505653,27,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.6224241732113238,28,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.628610962321131,29,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.2954088620706244,30,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.38858541785723216,31,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.05343807386077771,32,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.2190504022671795,33,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5998630639541689,34,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5836849661037015,35,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5452417927101797,36,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.26993733637532336,37,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5785666177213614,38,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5129900785832568,39,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.8761766465836919,40,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.3655403903570073,41,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.5144026574232141,42,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.767011257176285,43,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.3791107615638997,44,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.49437857078406494,45,128
10.0,3.134244170338159,-0.1,3.234244170338159,0.05044324814608049,46,128
